mes,uf,faixa_etaria,id_sexo,id_grupo,id_escolaridade,qtd_pop,qtd_pop_visitou_estab_saude,qtd_pop_nao_visitou_estab_saude,qtd_pop_nao_visitou_estab_saude_ficou_em_casa,qtd_pop_nao_visitou_estab_saude_ligou_prof_saude,qtd_pop_nao_visitou_estab_saude_auto_medicou,qtd_pop_nao_visitou_estab_saude_recebeu_medicacao,qtd_pop_nao_visitou_estab_saude_recebeu_visita_prof_sus,qtd_pop_nao_visitou_estab_saude_recebeu_visita_prof_part,qtd_pop_nao_visitou_estab_saude_outro,qtd_pop_posto_saude,qtd_pop_pronto_socorro_sus,qtd_pop_hospital_sus,qtd_pop_ambulatorios_privado,qtd_pop_pronto_socorro_privado,qtd_pop_hospital_privado,qtd_pop_foi_internada,qtd_pop_nao_foi_internada,qtd_pop_nao_foi_atendida,qtd_pop_fez_teste_covid,qtd_pop_fez_teste_covid_swab,qtd_pop_teste_swab_positivo,qtd_pop_teste_swab_negativo,qtd_pop_teste_swab_inconclusivo,qtd_pop_teste_swab_sem_resultado,qtd_pop_fez_teste_covid_furo_dedo,qtd_pop_teste_furo_dedo_positivo,qtd_pop_teste_furo_dedo_negativo,qtd_pop_teste_furo_dedo_inconclusivo,qtd_pop_teste_furo_dedo_sem_resultado,qtd_pop_fez_teste_covid_veia,qtd_pop_teste_veia_positivo,qtd_pop_teste_veia_negativo,qtd_pop_teste_veia_inconclusivo,qtd_pop_teste_veia_sem_resultado,vl_ganho_mes_referencia,qtd_pop_recebeu_aposentadoria_pensao,qtd_pop_recebeu_pensao_alimenticia,qtd_pop_recebeu_bolsa_familia,qtd_pop_recebeu_bpc_loas,qtd_pop_recebeu_auxilio_emergencial,qtd_pop_recebeu_seguro_desemprego,qtd_pop_recebeu_outros_rendimentos
10,AP,Idosos,2,4,5,4,2,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,1,0,1
10,AP,Adultos,2,2,8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800.0,0,0,0,0,0,0,0
10,AP,Jovens,2,4,2,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,3,0,1
10,AP,Jovens,1,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0
10,AP,Adultos,2,1,5,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3135.0,0,1,0,1,2,0,0
10,AP,Idosos,2,4,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0
10,AP,Idosos,2,4,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0
10,AP,Idosos,1,2,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.0,1,1,0,0,0,0,0
10,AP,Jovens,2,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0
10,AP,Adultos,1,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0
10,AP,Adultos,1,2,2,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945.0,0,0,0,0,2,0,0
10,AP,Adultos,1,4,5,4,0,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2673.0,2,0,0,0,2,0,0
10,AP,Adultos,2,4,7,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1045.0,2,0,0,0,1,0,1
10,AP,Adultos,1,4,2,3,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800.0,0,0,0,0,3,0,0
10,AP,Idosos,1,4,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3135.0,0,0,0,0,0,0,0
10,AP,Adultos,1,1,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,0,0,0,1,0,0,0
10,AP,Idosos,1,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0
10,AP,Idosos,2,4,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.0,0,0,0,0,1,0,0
10,AP,Jovens,2,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
10,AP,Adultos,2,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0,0,0,0,1,0,0
10,AP,Adultos,1,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,0
10,BA,Adultos,2,4,5,58,12,46,31,0,34,4,0,0,1,7,0,5,0,0,2,0,7,0,11,5,3,2,0,0,5,3,2,0,0,4,2,2,0,0,31640.0,11,4,20,5,40,0,4
10,BA,Idosos,1,4,5,9,3,6,3,0,2,0,0,0,1,0,0,1,0,0,3,2,1,0,4,3,1,2,0,0,2,1,1,0,0,1,1,0,0,0,0.0,7,0,1,0,4,0,2
10,BA,Idosos,2,4,5,11,3,8,7,0,5,1,0,0,0,1,1,0,0,0,2,1,1,0,3,0,0,0,0,0,2,0,2,0,0,2,1,1,0,0,2000.0,9,0,0,0,3,0,3
10,BA,Adultos,2,4,7,26,6,20,12,2,14,2,2,0,0,3,1,0,1,1,0,0,2,0,13,6,3,2,0,1,9,1,8,0,0,2,2,0,0,0,71830.0,3,1,1,0,4,1,3
10,BA,Jovens,1,4,2,31,4,27,23,3,20,4,3,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1000.0,7,4,12,1,20,1,1
10,BA,Adultos,2,2,1,4,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.0,1,1,3,0,3,0,0
10,BA,Adultos,2,4,4,13,3,10,10,0,6,1,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3545.0,2,1,8,2,10,0,0
10,BA,Idosos,2,2,7,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,1
10,BA,Idosos,1,4,3,4,1,3,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300.0,3,0,0,0,2,0,0
10,BA,Adultos,2,2,5,21,5,16,9,0,14,0,0,0,0,2,1,2,0,0,0,1,2,0,5,2,1,1,0,0,2,0,2,0,0,2,1,1,0,0,9365.0,3,2,7,0,14,0,0
10,BA,Idosos,1,4,1,15,4,11,5,0,7,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.0,15,2,1,0,5,0,0
10,BA,Adultos,1,4,2,32,7,25,15,0,18,1,2,0,0,5,1,2,1,0,1,1,3,0,5,1,1,0,0,0,4,0,4,0,0,0,0,0,0,0,21125.0,2,5,10,4,21,0,0
10,BA,Adultos,2,1,2,10,7,3,2,0,2,1,0,0,0,5,1,3,0,0,0,1,3,0,5,2,1,1,0,0,3,0,3,0,0,0,0,0,0,0,2190.0,0,2,6,0,5,0,0
10,BA,Jovens,1,5,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
10,BA,Adultos,2,4,2,53,9,44,35,0,32,3,4,0,1,3,3,2,1,0,0,1,4,0,9,6,1,5,0,0,3,2,1,0,0,0,0,0,0,0,8310.0,8,7,26,2,52,0,1
10,BA,Adultos,1,2,1,4,1,3,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.0,2,0,1,1,3,0,0
10,BA,Adultos,2,1,7,9,1,8,3,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,21274.0,2,0,0,0,4,1,2
10,BA,Jovens,1,4,4,7,0,7,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2300.0,1,1,2,0,6,0,0
10,BA,Adultos,2,2,7,8,0,8,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2,1,1,0,0,1,1,0,0,0,15090.0,0,0,0,0,2,0,0
10,BA,Idosos,1,1,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1
10,BA,Idosos,1,4,2,18,2,16,13,0,9,3,2,0,1,1,0,1,0,0,0,0,1,0,4,1,0,1,0,0,3,1,2,0,0,1,0,1,0,0,1450.0,16,0,0,2,4,0,1
10,BA,Jovens,2,4,1,13,3,10,9,0,5,2,1,0,1,1,1,0,0,0,0,0,1,0,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,3,8,0,13,0,1
10,BA,Adultos,1,2,2,12,2,10,5,0,7,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8585.0,2,0,2,0,12,0,1
10,BA,Jovens,2,4,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
10,BA,Adultos,2,1,8,3,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600.0,2,1,0,0,1,0,0
10,BA,Jovens,1,4,1,17,6,11,9,0,5,4,1,0,0,5,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,1,4,3,2,14,0,0
10,BA,Idosos,2,2,2,10,1,9,8,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,0,0,2,4,0,0
10,BA,Jovens,2,2,2,11,2,9,8,0,8,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,3,1,2,2,6,0,0
10,BA,Idosos,1,4,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0
10,BA,Jovens,2,2,1,5,0,5,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,3,0,0
10,BA,Jovens,1,1,2,7,1,6,6,1,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,3,0,4,0,0
10,BA,Adultos,2,4,3,4,0,4,3,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.0,0,0,2,1,3,0,0
10,BA,Jovens,1,1,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
10,BA,Adultos,2,4,8,6,0,6,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,13735.0,2,2,0,1,2,0,2
10,BA,Jovens,2,1,1,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
10,BA,Jovens,2,1,5,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
10,BA,Idosos,1,2,3,3,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,1,0
10,BA,Jovens,2,1,2,7,2,5,3,1,4,1,1,0,0,1,0,1,0,0,0,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,1,0,5,0,2
10,BA,Adultos,2,2,6,6,2,4,4,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,4,0,0,0,0,0,3,1,2,0,0,2,0,1,0,1,4200.0,1,0,0,0,3,0,0
10,BA,Adultos,1,4,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.0,0,0,0,0,0,0,0
10,BA,Adultos,2,1,1,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0
10,BA,Idosos,2,4,6,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960.0,1,0,0,0,2,0,0
10,BA,Adultos,2,5,2,3,2,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1045.0,1,1,0,0,1,0,0
10,BA,Idosos,2,2,5,4,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400.0,3,0,0,0,1,0,0
10,BA,Idosos,2,1,1,3,0,3,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,3,0,1,0,3,0,0
10,BA,Jovens,2,2,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
10,BA,Adultos,1,4,3,5,1,4,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,5145.0,1,0,1,0,3,1,1
10,BA,Adultos,2,5,7,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
10,BA,Jovens,2,4,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1
10,BA,Adultos,1,4,6,6,2,4,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5770.0,3,0,1,0,4,0,1
10,BA,Idosos,2,2,4,3,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1,1,1,0,1,0,0
10,BA,Idosos,2,4,3,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160.0,1,0,0,0,1,0,0
10,BA,Idosos,1,4,4,6,0,6,6,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4545.0,2,0,2,0,3,0,1
10,BA,Adultos,1,2,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,0,0,1,0,1,0,0
10,BA,Idosos,1,1,1,3,1,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,200.0,3,0,0,0,2,0,0
10,BA,Adultos,1,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,1,1,0,0,0,2,2,0,0,0,2,2,0,0,0,1300.0,2,0,0,0,2,0,0
10,BA,Adultos,2,3,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.0,0,0,0,0,0,0,0
10,BA,Idosos,2,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
10,BA,Idosos,1,2,1,4,3,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,2,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0.0,4,0,0,0,1,1,0
10,BA,Idosos,2,1,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1
10,BA,Adultos,2,3,4,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,1,0,0,0,2,0,0
10,BA,Jovens,1,2,4,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0,0,0,1,0,2,0,0
10,BA,Adultos,1,2,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700.0,0,0,0,1,0,0,0
10,BA,Adultos,1,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.0,0,0,1,0,1,0,0
10,BA,Adultos,2,2,8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,0,0,0,0,0,0,0
10,BA,Adultos,2,5,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,0,0,1,0,0,0,0
10,BA,Adultos,2,1,5,13,3,10,7,1,7,2,1,0,0,2,0,1,0,0,0,1,0,0,4,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,5940.0,3,0,6,0,10,0,0
10,BA,Idosos,2,4,2,27,3,24,21,0,14,5,4,0,0,3,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,4190.0,18,0,2,5,8,0,2
10,BA,Adultos,2,1,6,6,3,3,3,0,3,0,0,0,1,2,0,0,0,0,1,1,0,0,2,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,5945.0,1,1,0,0,2,0,0
10,BA,Idosos,2,2,1,4,1,3,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,4,0,0,1,2,0,0
10,BA,Idosos,1,1,4,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,0,0,1,0,2,0,0
10,BA,Adultos,1,4,7,13,3,10,6,1,5,3,1,0,0,1,0,0,1,0,1,0,1,0,5,2,0,2,0,0,3,1,2,0,0,1,0,1,0,0,44990.0,3,2,1,0,3,0,2
10,BA,Adultos,2,5,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
10,BA,Adultos,1,2,4,8,1,7,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,10250.0,0,1,2,0,5,0,1
10,BA,Adultos,2,4,6,13,4,9,8,0,4,0,2,0,0,2,0,1,0,0,0,0,1,0,4,2,0,2,0,0,3,0,3,0,0,1,0,1,0,0,7350.0,2,2,1,0,8,0,1
10,BA,Jovens,2,1,4,3,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,2,0,3,0,0
10,BA,Idosos,2,4,1,17,4,13,10,0,6,2,2,0,0,1,2,1,1,0,0,0,2,0,2,0,0,0,0,0,2,1,1,0,0,1,0,1,0,0,0.0,15,0,1,1,4,1,1
10,BA,Idosos,2,4,4,4,1,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,0,0,2,0,0
10,BA,Adultos,1,2,5,13,1,12,8,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,5,2,0,2,0,0,4,0,4,0,0,0,0,0,0,0,13690.0,1,1,1,0,7,0,0
10,BA,Idosos,2,1,2,9,1,8,8,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0.0,9,1,0,1,3,1,1
10,BA,Adultos,2,1,3,3,0,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1045.0,0,0,1,1,2,0,0
10,BA,Idosos,1,1,2,10,2,8,5,0,5,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1400.0,10,0,1,0,1,0,0
10,BA,Adultos,1,4,4,13,3,10,4,0,5,0,0,0,0,2,1,0,0,0,0,0,1,0,3,1,1,0,0,0,2,0,2,0,0,1,0,1,0,0,6445.0,3,0,3,2,7,0,0
10,BA,Adultos,1,4,5,30,5,25,12,0,18,1,0,0,1,1,2,2,0,0,1,0,5,0,8,2,1,0,0,1,5,0,5,0,0,1,0,1,0,0,28505.0,4,0,3,1,21,0,0
10,BA,Jovens,2,2,4,3,1,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,50.0,1,1,1,0,2,0,0
10,BA,Idosos,1,1,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1
10,BA,Adultos,2,2,4,9,0,9,7,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,3545.0,0,1,2,2,6,0,1
10,BA,Adultos,2,4,1,9,2,7,6,0,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,0,2,0,7,0,0
10,BA,Idosos,1,2,2,11,3,8,4,0,6,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3850.0,8,0,0,2,2,0,1
10,BA,Jovens,2,4,2,32,7,25,18,1,15,2,1,0,3,3,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,3,14,2,26,1,1
10,BA,Adultos,1,1,2,5,1,4,2,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1950.0,0,0,4,1,4,0,0
10,BA,Adultos,1,2,6,4,1,3,1,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4845.0,2,0,0,0,0,0,0
10,BA,Adultos,2,2,2,12,0,12,9,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,2595.0,4,1,4,1,9,0,1
10,BA,Idosos,1,1,3,3,1,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2300.0,2,0,0,0,1,0,0
10,BA,Adultos,2,2,3,3,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,3,0,0
10,BA,Jovens,1,1,1,4,1,3,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,4,0,0
10,BA,Adultos,1,1,7,4,2,2,1,0,2,0,0,0,0,0,1,1,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5500.0,2,0,0,0,2,1,2
10,BA,Adultos,1,4,1,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,1,0,2,0,0
10,BA,Jovens,2,4,4,8,0,8,6,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,4,0,6,0,2
10,BA,Adultos,1,1,5,10,3,7,3,0,4,1,0,0,1,2,0,1,0,0,0,0,1,0,4,3,1,0,0,2,1,0,1,0,0,1,0,1,0,0,15050.0,2,1,1,0,7,0,1
10,BA,Idosos,2,1,7,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,1,0,0,0,1,0,0
10,BA,Jovens,1,2,2,6,1,5,5,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1,0,5,0,0
10,BA,Adultos,2,1,4,4,2,2,2,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,500.0,2,0,0,0,4,0,0
10,BA,Jovens,2,4,5,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,450.0,1,0,1,0,1,0,0
